date,OT
2016-07-01 00:00:00,3.7210685043980822
2016-07-01 00:15:00,3.710384300523065
2016-07-01 00:30:00,3.688642222993003
2016-07-01 00:45:00,3.6831256994676287
2016-07-01 01:00:00,3.6831256994676287
2016-07-01 01:15:00,3.6775785750217165
2016-07-01 01:30:00,3.6775785750217165
2016-07-01 01:45:00,3.666416803803344
2016-07-01 02:00:00,3.666416803803344
2016-07-01 02:15:00,3.666416803803344
2016-07-01 02:30:00,3.649423969932719
2016-07-01 02:45:00,3.6262992342269675
2016-07-01 03:00:00,3.590577621261028
2016-07-01 03:15:00,3.572219546281868
2016-07-01 03:30:00,3.559809762770977
2016-07-01 03:45:00,3.553532443570943
2016-07-01 04:00:00,3.5408726599179645
2016-07-01 04:15:00,3.5344894723478166
2016-07-01 04:30:00,3.528050548917952
2016-07-01 04:45:00,3.515076815062216
2016-07-01 05:00:00,3.5019023681007244
2016-07-01 05:15:00,3.5019023681007244
2016-07-01 05:30:00,3.50851131573556
2016-07-01 05:45:00,3.495264671538881
2016-07-01 06:00:00,3.488582621391814
2016-07-01 06:15:00,3.4818401954486218
2016-07-01 06:30:00,3.4818401954486218
2016-07-01 06:45:00,3.4818401954486218
2016-07-01 07:00:00,3.4818401954486218
2016-07-01 07:15:00,3.4818401954486218
2016-07-01 07:30:00,3.4818401954486218
2016-07-01 07:45:00,3.4818401954486218
2016-07-01 08:00:00,3.475052059480592
2016-07-01 08:15:00,3.4682331072047203
2016-07-01 08:30:00,3.4682331072047203
2016-07-01 08:45:00,3.4682331072047203
2016-07-01 09:00:00,3.4613515926124347
2016-07-01 09:15:00,3.4262804743332618
2016-07-01 09:30:00,3.411873883785081
2016-07-01 09:45:00,3.411873883785081
2016-07-01 10:00:00,3.404608539874823
2016-07-01 10:15:00,3.404608539874823
2016-07-01 10:30:00,3.404608539874823
2016-07-01 10:45:00,3.404608539874823
2016-07-01 11:00:00,3.404608539874823
2016-07-01 11:15:00,3.404608539874823
2016-07-01 11:30:00,3.397290088022837
2016-07-01 11:45:00,3.397290088022837
2016-07-01 12:00:00,3.397290088022837
2016-07-01 12:15:00,3.397290088022837
2016-07-01 12:30:00,3.3824735461124784
2016-07-01 12:45:00,3.3749735146100464
2016-07-01 13:00:00,3.3749735146100464
2016-07-01 13:15:00,3.3824735461124784
2016-07-01 13:30:00,3.3824735461124784
2016-07-01 13:45:00,3.3824735461124784
2016-07-01 14:00:00,3.3824735461124784
2016-07-01 14:15:00,3.3824735461124784
2016-07-01 14:30:00,3.3824735461124784
2016-07-01 14:45:00,3.3824735461124784
2016-07-01 15:00:00,3.3824735461124784
2016-07-01 15:15:00,3.3824735461124784
2016-07-01 15:30:00,3.3824735461124784
2016-07-01 15:45:00,3.3824735461124784
2016-07-01 16:00:00,3.3824735461124784
2016-07-01 16:15:00,3.3749906145776074
2016-07-01 16:30:00,3.3749906145776074
2016-07-01 16:45:00,3.3749906145776074
2016-07-01 17:00:00,3.3749906145776074
2016-07-01 17:15:00,3.3749906145776074
2016-07-01 17:30:00,3.3749906145776074
2016-07-01 17:45:00,3.3749906145776074
2016-07-01 18:00:00,3.3749906145776074
2016-07-01 18:15:00,3.3749906145776074
2016-07-01 18:30:00,3.3674341027339487
2016-07-01 18:45:00,3.3598200549723383
2016-07-01 19:00:00,3.3598200549723383
2016-07-01 19:15:00,3.3598200549723383
2016-07-01 19:30:00,3.3598200549723383
2016-07-01 19:45:00,3.3598200549723383
2016-07-01 20:00:00,3.3598200549723383
2016-07-01 20:15:00,3.3598200549723383
2016-07-01 20:30:00,3.3598200549723383
2016-07-01 20:45:00,3.3598200549723383
2016-07-01 21:00:00,3.3444509931701623
2016-07-01 21:15:00,3.3444509931701623
2016-07-01 21:30:00,3.3444509931701623
2016-07-01 21:45:00,3.352165016401559
2016-07-01 22:00:00,3.352165016401559
2016-07-01 22:15:00,3.352165016401559
2016-07-01 22:30:00,3.352165016401559
2016-07-01 22:45:00,3.352165016401559
2016-07-01 23:00:00,3.352165016401559
2016-07-01 23:15:00,3.352165016401559
2016-07-01 23:30:00,3.352165016401559
2016-07-01 23:45:00,3.352165016401559
2016-07-02 00:00:00,3.352165016401559
2016-07-02 00:15:00,3.352165016401559
2016-07-02 00:30:00,3.352165016401559
2016-07-02 00:45:00,3.3598374160345656
2016-07-02 01:00:00,3.3674341027339487
2016-07-02 01:15:00,3.3674341027339487
2016-07-02 01:30:00,3.3674341027339487
2016-07-02 01:45:00,3.3598200549723383
2016-07-02 02:00:00,3.3598200549723383
2016-07-02 02:15:00,3.352165016401559
2016-07-02 02:30:00,3.3444509931701623
2016-07-02 02:45:00,3.3444509931701623
2016-07-02 03:00:00,3.3444509931701623
2016-07-02 03:15:00,3.3444509931701623
2016-07-02 03:30:00,3.3444509931701623
2016-07-02 03:45:00,3.3444509931701623
2016-07-02 04:00:00,3.3444509931701623
2016-07-02 04:15:00,3.352165016401559
2016-07-02 04:30:00,3.352165016401559
2016-07-02 04:45:00,3.352165016401559
2016-07-02 05:00:00,3.352165016401559
2016-07-02 05:15:00,3.352165016401559
2016-07-02 05:30:00,3.352165016401559
2016-07-02 05:45:00,3.352165016401559
2016-07-02 06:00:00,3.352165016401559
2016-07-02 06:15:00,3.352165016401559
2016-07-02 06:30:00,3.352165016401559
2016-07-02 06:45:00,3.352165016401559
2016-07-02 07:00:00,3.352165016401559
2016-07-02 07:15:00,3.33665923303428
2016-07-02 07:30:00,3.33665923303428
2016-07-02 07:45:00,3.33665923303428
2016-07-02 08:00:00,3.33665923303428
2016-07-02 08:15:00,3.33665923303428
2016-07-02 08:30:00,3.33665923303428
2016-07-02 08:45:00,3.3444333629152903
2016-07-02 09:00:00,3.3444333629152903
2016-07-02 09:15:00,3.3444333629152903
2016-07-02 09:30:00,3.3444333629152903
2016-07-02 09:45:00,3.352165016401559
2016-07-02 10:00:00,3.352165016401559
2016-07-02 10:15:00,3.352165016401559
2016-07-02 10:30:00,3.352165016401559
2016-07-02 10:45:00,3.352165016401559
2016-07-02 11:00:00,3.352165016401559
2016-07-02 11:15:00,3.352165016401559
2016-07-02 11:30:00,3.3598374160345656
2016-07-02 11:45:00,3.3674341027339487
2016-07-02 12:00:00,3.3598200549723383
2016-07-02 12:15:00,3.3598200549723383
2016-07-02 12:30:00,3.3674341027339487
2016-07-02 12:45:00,3.3674341027339487
2016-07-02 13:00:00,3.3674341027339487
2016-07-02 13:15:00,3.3674341027339487
2016-07-02 13:30:00,3.3674341027339487
2016-07-02 13:45:00,3.3674341027339487
2016-07-02 14:00:00,3.3749906145776074
2016-07-02 14:15:00,3.3824735461124784
2016-07-02 14:30:00,3.3824735461124784
2016-07-02 14:45:00,3.397290088022837
2016-07-02 15:00:00,3.404608539874823
2016-07-02 15:15:00,3.404608539874823
2016-07-02 15:30:00,3.404608539874823
2016-07-02 15:45:00,3.4118903642627205
2016-07-02 16:00:00,3.4118903642627205
2016-07-02 16:15:00,3.4118903642627205
2016-07-02 16:30:00,3.4191031225662183
2016-07-02 16:45:00,3.4262804743332618
2016-07-02 17:00:00,3.4262804743332618
2016-07-02 17:15:00,3.4333905489441694
2016-07-02 17:30:00,3.4333905489441694
2016-07-02 17:45:00,3.440450488215771
2016-07-02 18:00:00,3.440450488215771
2016-07-02 18:15:00,3.4474767775627275
2016-07-02 18:30:00,3.4474767775627275
2016-07-02 18:45:00,3.4474767775627275
2016-07-02 19:00:00,3.4474767775627275
2016-07-02 19:15:00,3.4544382487061442
2016-07-02 19:30:00,3.4613515926124347
2016-07-02 19:45:00,3.4682331072047203
2016-07-02 20:00:00,3.4750675309684325
2016-07-02 20:15:00,3.4750675309684325
2016-07-02 20:30:00,3.4750675309684325
2016-07-02 20:45:00,3.4682331072047203
