date,OT
2016-07-01 00:00:00,
2016-07-01 00:15:00,
2016-07-01 00:30:00,38.076333363850914
2016-07-01 00:45:00,37.56366729736328
2016-07-01 01:00:00,37.19733428955078
2016-07-01 01:15:00,37.05066680908203
2016-07-01 01:30:00,36.977333068847656
2016-07-01 01:45:00,36.75766626993815
2016-07-01 02:00:00,36.61133321126302
2016-07-01 02:15:00,36.46500015258789
2016-07-01 02:30:00,36.24533335367838
2016-07-01 02:45:00,35.732666015625
2016-07-01 03:00:00,34.78049977620443
2016-07-01 03:15:00,33.82816696166992
2016-07-01 03:30:00,33.022500356038414
2016-07-01 03:45:00,32.58300018310547
2016-07-01 04:00:00,32.21683311462402
2016-07-01 04:15:00,31.9238338470459
2016-07-01 04:30:00,31.63083330790202
2016-07-01 04:45:00,31.33799997965495
2016-07-01 05:00:00,30.97166633605957
2016-07-01 05:15:00,30.678666432698563
2016-07-01 05:30:00,30.605333328247067
2016-07-01 05:45:00,30.532166798909504
2016-07-01 06:00:00,30.385833740234375
2016-07-01 06:15:00,30.092833201090496
2016-07-01 06:30:00,29.946332931518555
2016-07-01 06:45:00,29.87299919128418
2016-07-01 07:00:00,29.87299919128418
2016-07-01 07:15:00,29.87299919128418
2016-07-01 07:30:00,29.87299919128418
2016-07-01 07:45:00,29.87299919128418
2016-07-01 08:00:00,29.799666086832683
2016-07-01 08:15:00,29.65316645304362
2016-07-01 08:30:00,29.50666681925456
2016-07-01 08:45:00,29.43350028991699
2016-07-01 09:00:00,29.360166549682617
2016-07-01 09:15:00,28.920832951863606
2016-07-01 09:30:00,28.3348331451416
2016-07-01 09:45:00,27.822167078653973
2016-07-01 10:00:00,27.602333704630535
2016-07-01 10:15:00,27.52916653951009
2016-07-01 10:30:00,27.45599937438965
2016-07-01 10:45:00,27.45599937438965
2016-07-01 11:00:00,27.45599937438965
2016-07-01 11:15:00,27.45599937438965
2016-07-01 11:30:00,27.382832845052082
2016-07-01 11:45:00,27.30966631571452
2016-07-01 12:00:00,27.236499786376957
2016-07-01 12:15:00,27.236499786376957
2016-07-01 12:30:00,27.090000152587894
2016-07-01 12:45:00,26.870166778564457
2016-07-01 13:00:00,26.650333404541016
2016-07-01 13:15:00,26.650333404541016
2016-07-01 13:30:00,26.723667144775394
2016-07-01 13:45:00,26.79700088500977
2016-07-01 14:00:00,26.79700088500977
2016-07-01 14:15:00,26.79700088500977
2016-07-01 14:30:00,26.79700088500977
2016-07-01 14:45:00,26.79700088500977
2016-07-01 15:00:00,26.79700088500977
2016-07-01 15:15:00,26.79700088500977
2016-07-01 15:30:00,26.79700088500977
2016-07-01 15:45:00,26.79700088500977
2016-07-01 16:00:00,26.79700088500977
2016-07-01 16:15:00,26.723833719889328
2016-07-01 16:30:00,26.650666554768886
2016-07-01 16:45:00,26.57749938964844
2016-07-01 17:00:00,26.57749938964844
2016-07-01 17:15:00,26.57749938964844
2016-07-01 17:30:00,26.57749938964844
2016-07-01 17:45:00,26.57749938964844
2016-07-01 18:00:00,26.57749938964844
2016-07-01 18:15:00,26.57749938964844
2016-07-01 18:30:00,26.50416628519694
2016-07-01 18:45:00,26.357500076293945
2016-07-01 19:00:00,26.21083386739095
2016-07-01 19:15:00,26.13750076293945
