date,OT
2016-07-01 00:00:00,
2016-07-01 00:15:00,38.39859924316406
2016-07-01 00:30:00,37.975453250885
2016-07-01 00:45:00,37.625480605316156
2016-07-01 01:00:00,37.40886080394744
2016-07-01 01:15:00,37.191279202285756
2016-07-01 01:30:00,37.05880902884101
2016-07-01 01:45:00,36.80875609218268
2016-07-01 02:00:00,36.655292118656575
2016-07-01 02:15:00,36.56296849468261
2016-07-01 02:30:00,36.25190261342271
2016-07-01 02:45:00,35.71653844362632
2016-07-01 03:00:00,34.868937658358604
2016-07-01 03:15:00,34.08296896580708
2016-07-01 03:30:00,33.42457605125539
2016-07-01 03:45:00,32.93385253910778
2016-07-01 04:00:00,32.46404605663403
2016-07-01 04:15:00,32.09301690541293
2016-07-01 04:30:00,31.78383067044509
2016-07-01 04:45:00,31.427564913149503
2016-07-01 05:00:00,31.040393652595068
2016-07-01 05:15:00,30.80492426911098
2016-07-01 05:30:00,30.75078152597915
2016-07-01 05:45:00,30.552956001891683
2016-07-01 06:00:00,30.34877561559362
2016-07-01 06:15:00,30.139906981908787
2016-07-01 06:30:00,30.013539650246997
2016-07-01 06:45:00,29.93897101642607
2016-07-01 07:00:00,29.896494921591046
2016-07-01 07:15:00,29.87356701939427
2016-07-01 07:30:00,29.862281242787937
2016-07-01 07:45:00,29.857715827615493
2016-07-01 08:00:00,29.771054544702924
2016-07-01 08:15:00,29.63236075674122
2016-07-01 08:30:00,29.546503358625806
2016-07-01 08:45:00,29.49426295736546
2016-07-01 09:00:00,29.377396044603316
2016-07-01 09:15:00,28.87716069619079
2016-07-01 09:30:00,28.39189640307637
2016-07-01 09:45:00,28.089641301451014
2016-07-01 10:00:00,27.818658079610675
2016-07-01 10:15:00,27.653237017439015
2016-07-01 10:30:00,27.554429309100456
2016-07-01 10:45:00,27.497154837890587
2016-07-01 11:00:00,27.465386355282664
2016-07-01 11:15:00,27.448974970524414
2016-07-01 11:30:00,27.355960749015793
2016-07-01 11:45:00,27.299632293839068
2016-07-01 12:00:00,27.266349425130883
2016-07-01 12:15:00,27.247354351976018
2016-07-01 12:30:00,27.06566528369302
2016-07-01 12:45:00,26.866657368278634
2016-07-01 13:00:00,26.743074296368107
2016-07-01 13:15:00,26.753372350320635
2016-07-01 13:30:00,26.7623449648794
2016-07-01 13:45:00,26.769860578824925
2016-07-01 14:00:00,26.77598585721487
2016-07-01 14:15:00,26.78087859612748
2016-07-01 14:30:00,26.784727044194064
2016-07-01 14:45:00,26.787717429420105
2016-07-01 15:00:00,26.790018229183932
2016-07-01 15:15:00,26.791774060092536
2016-07-01 15:30:00,26.793104831480303
2016-07-01 15:45:00,26.794107554277957
2016-07-01 16:00:00,26.794859288214674
2016-07-01 16:15:00,26.709814798364302
2016-07-01 16:30:00,26.656234611553195
2016-07-01 16:45:00,26.622894150044317
2016-07-01 17:00:00,26.602471795469338
2016-07-01 17:15:00,26.59021732520372
2016-07-01 17:30:00,26.58306802057359
2016-07-01 17:45:00,26.579063684521568
2016-07-01 18:00:00,26.57696077331749
2016-07-01 18:15:00,26.57597882229728
2016-07-01 18:30:00,26.489834785150727
2016-07-01 18:45:00,26.349914350943553
2016-07-01 19:00:00,26.26223611526167
2016-07-01 19:15:00,26.20804759806854
2016-07-01 19:30:00,26.175146009482287
2016-07-01 19:45:00,26.155636158886175
2016-07-01 20:00:00,26.144444146458873
2016-07-01 20:15:00,26.138335155852744
2016-07-01 20:30:00,26.135266655093538
2016-07-01 20:45:00,26.133964159427666
2016-07-01 21:00:00,25.96243380835158
2016-07-01 21:15:00,25.854629864733543
2016-07-01 21:30:00,25.787754215695575
2016-07-01 21:45:00,25.832557078740205
2016-07-01 22:00:00,25.862200278627487
2016-07-01 22:15:00,25.88174735557781
2016-07-01 22:30:00,25.894588095363495
2016-07-01 22:45:00,25.902987063357802
2016-07-01 23:00:00,25.90845365605484
2016-07-01 23:15:00,25.911991391513485
2016-07-01 23:30:00,25.914265590734036
2016-07-01 23:45:00,25.91571597926807
2016-07-02 00:00:00,25.91663216559765
2016-07-02 00:15:00,25.917204136077395
2016-07-02 00:30:00,25.917555963447533
2016-07-02 00:45:00,26.003568732304874
2016-07-02 01:00:00,26.1434186864078
2016-07-02 01:15:00,26.231212489007977
2016-07-02 01:30:00,26.2855973351378
2016-07-02 01:45:00,26.232917424237215
2016-07-02 02:00:00,26.19851676837913
2016-07-02 02:15:00,26.09056342332818
2016-07-02 02:30:00,25.936530670910763
2016-07-02 02:45:00,25.839631833005146
2016-07-02 03:00:00,25.779449508621816
2016-07-02 03:15:00,25.742674685058912
2016-07-02 03:30:00,25.720679271018675
2016-07-02 03:45:00,25.707905354908167
2016-07-02 04:00:00,25.700799625233167
2016-07-02 04:15:00,25.782715661907275
2016-07-02 04:30:00,25.835030044387963
2016-07-02 04:45:00,25.86813132189062
2016-07-02 05:00:00,25.888839062978786
2016-07-02 05:15:00,25.90161027452593
2016-07-02 05:30:00,25.90934317755873
2016-07-02 05:45:00,25.91391134814655
2016-07-02 06:00:00,25.916517664483422
2016-07-02 06:15:00,25.917928103767007
2016-07-02 06:30:00,25.91862562375897
2016-07-02 06:45:00,25.918911036498756
2016-07-02 07:00:00,25.918968829538393
2016-07-02 07:15:00,25.74750531601818
2016-07-02 07:30:00,25.639277748910626
2016-07-02 07:45:00,25.571776276584945
2016-07-02 08:00:00,25.5303057232117
2016-07-02 08:15:00,25.50532266992874
2016-07-02 08:30:00,25.490666966485488
2016-07-02 08:45:00,25.567995517098545
2016-07-02 09:00:00,25.617586906240202
2016-07-02 09:15:00,25.649123861238124
2016-07-02 09:30:00,25.6689758175558
2016-07-02 09:45:00,25.76711518065981
2016-07-02 10:00:00,25.82878303640343
2016-07-02 10:15:00,25.867029746523517
2016-07-02 10:30:00,25.89035789137728
2016-07-02 10:45:00,25.904276406213704
2016-07-02 11:00:00,25.912331536006345
2016-07-02 11:15:00,25.916788645446196
2016-07-02 11:30:00,26.004882061137817
2016-07-02 11:45:00,26.145633332594574
2016-07-02 12:00:00,26.147869730333078
2016-07-02 12:15:00,26.14803235815951
2016-07-02 12:30:00,26.23296393443291
2016-07-02 12:45:00,26.28578865957437
2016-07-02 13:00:00,26.318126802398446
2016-07-02 13:15:00,26.33751608703284
2016-07-02 13:30:00,26.348815395537187
2016-07-02 13:45:00,26.355133677972425
2016-07-02 14:00:00,26.44424234442288
2016-07-02 14:15:00,26.585504308244822
2016-07-02 14:30:00,26.67375736242642
2016-07-02 14:45:00,26.899497847541106
2016-07-02 15:00:00,27.12604569906748
2016-07-02 15:15:00,27.2667499770944
2016-07-02 15:30:00,27.352727519084166
2016-07-02 15:45:00,27.489951457710852
2016-07-02 16:00:00,27.573935610002305
2016-07-02 16:15:00,27.624273693283257
2016-07-02 16:30:00,27.73919961457873
2016-07-02 16:45:00,27.895380099389172
2016-07-02 17:00:00,27.99171928268266
2016-07-02 17:15:00,28.135670541061376
2016-07-02 17:30:00,28.22414622657396
2016-07-02 17:45:00,28.36308165287693
2016-07-02 18:00:00,28.448387715191515
2016-07-02 18:15:00,28.585537575751736
2016-07-02 18:30:00,28.66974761599555
2016-07-02 18:45:00,28.720438240662382
2016-07-02 19:00:00,28.750142195476478
2016-07-02 19:15:00,28.852494165454416
2016-07-02 19:30:00,29.000986948485767
2016-07-02 19:45:00,29.178674979110873
2016-07-02 20:00:00,29.37447612429798
2016-07-02 20:15:00,29.49553079854727
2016-07-02 20:30:00,29.56906478135461
2016-07-02 20:45:00,29.526895834694464
2016-07-02 21:00:00,29.412026975726807
2016-07-02 21:15:00,29.166664044596583
2016-07-02 21:30:00,28.83973611931688
2016-07-02 21:45:00,28.634115102793842
2016-07-02 22:00:00,28.335035791515445
2016-07-02 22:15:00,28.148928724232125
2016-07-02 22:30:00,27.94912796035365
2016-07-02 22:45:00,27.740993564708035
2016-07-02 23:00:00,27.527753394388082
2016-07-02 23:15:00,27.397052886210304
2016-07-02 23:30:00,27.318559858218187
2016-07-02 23:45:00,27.27271286803634
2016-07-03 00:00:00,27.418199088013758
2016-07-03 00:15:00,27.512644496159044
2016-07-03 00:30:00,27.74517928419001
2016-07-03 00:45:00,27.892450149429482
2016-07-03 01:00:00,28.15589773714543
2016-07-03 01:15:00,28.320861310968215
2016-07-03 01:30:00,28.4227209963393
2016-07-03 01:45:00,28.484492404685653
2016-07-03 02:00:00,28.521061130538715
2016-07-03 02:15:00,28.541989356643285
2016-07-03 02:30:00,28.55337019752169
2016-07-03 02:45:00,28.559048543960216
2016-07-03 03:00:00,28.56142161694373
2016-07-03 03:15:00,28.39075110684991
2016-07-03 03:30:00,28.28234991196884
2016-07-03 03:45:00,28.21421678908132
2016-07-03 04:00:00,28.171947002530512
2016-07-03 04:15:00,28.146154531574265
2016-07-03 04:30:00,28.130757267645414
2016-07-03 04:45:00,28.121839408913587
2016-07-03 05:00:00,28.11689906601417
2016-07-03 05:15:00,28.11435233673357
2016-07-03 05:30:00,28.113207683761456
2016-07-03 05:45:00,28.11285306694798
2016-07-03 06:00:00,28.027117751157206
2016-07-03 06:15:00,27.973261865295072
2016-07-03 06:30:00,27.854074197617308
